Customer ID,Name,Gender,Age,Occupation,Marital Status,"Address (City, State, Zip Code)",Age Group
CUST92031887,Katie Mays,Male,22,Colour technologist,Married,"Adammouth, Georgia, 43789",18-29
CUST61699442,Amy Watson,Female,57,Forensic scientist,Single,"Riverafort, New Mexico, 70716",45-59
CUST11864773,Angela Gonzales,Female,22,Operational researcher,Divorced,"Arnoldhaven, California, 29248",18-29
CUST34068296,James Baxter,Other,44,Intelligence analyst,Widowed,"North Douglas, Arizona, 50838",30-44
CUST84093200,Audrey Jones,Male,37,"Geologist, wellsite",Married,"Michaelfort, Montana, 78026",30-44
CUST40195700,Natasha Conway,Other,32,"Psychologist, prison and probation services",Married,"Jessehaven, Arizona, 95554",30-44
CUST89417458,William Peterson,Other,31,Science writer,Married,"East Autumnfort, Delaware, 48734",30-44
CUST87416975,Malik Gardner,Male,66,"Scientist, physiological",Divorced,"North Ashleyton, Mississippi, 24070",60+
CUST53659261,John Avila,Female,64,Personnel officer,Divorced,"Port Deborahbury, Tennessee, 86285",60+
CUST95002629,Nicholas Cooper,Male,32,"Designer, multimedia",Widowed,"Port Joannehaven, Texas, 22113",30-44
CUST76221093,Melissa Cohen,Other,59,Telecommunications researcher,Married,"Lewistown, Virginia, 60038",45-59
CUST90712116,Ms. Vanessa Thompson MD,Male,63,Technical sales engineer,Widowed,"Tiffanyshire, Wyoming, 82880",60+
CUST79795033,Jeffrey Young,Female,52,Museum/gallery curator,Married,"Johnview, Kansas, 70816",45-59
CUST90979606,Tanya Watson,Male,40,"Programmer, applications",Divorced,"New Matthew, South Dakota, 19698",30-44
CUST39514860,Charles Wolf,Female,23,Statistician,Divorced,"New Janet, Rhode Island, 15540",18-29
CUST07114589,Jillian Harris,Male,42,"Education officer, community",Widowed,"Catherineland, Ohio, 65608",30-44
CUST86599317,Elizabeth Hill,Female,64,"Engineer, drilling",Married,"Meganmouth, Washington, 03219",60+
CUST49776976,Tyler Munoz,Female,19,"Development worker, community",Married,"Millerhaven, Maine, 90761",18-29
CUST64716349,Dr. Samuel Newton,Other,45,Musician,Divorced,"Port Robinton, Michigan, 21434",45-59
CUST09909701,Lisa Hansen,Male,68,Insurance broker,Divorced,"Farrellfort, Mississippi, 29387",60+
CUST56374162,Ann Miller,Other,54,"Chemist, analytical",Widowed,"Port Donnahaven, Michigan, 96567",45-59
CUST60955477,Wendy Santana,Other,22,Farm manager,Single,"North Kristinaport, Colorado, 77583",18-29
CUST40770489,Michelle Barton,Female,78,Teaching laboratory technician,Widowed,"West Kenneth, Idaho, 77882",60+
CUST57858762,Breanna Liu,Female,26,Further education lecturer,Married,"Kramerberg, West Virginia, 81268",18-29
CUST07419346,Blake Villanueva,Male,80,Optometrist,Divorced,"East Monica, Alaska, 46566",60+
CUST47797353,Karen Martinez,Other,30,Geoscientist,Divorced,"Lake Hollyview, Rhode Island, 97034",30-44
CUST85191045,Steven Holloway,Male,35,Technical brewer,Widowed,"South Davidfort, Ohio, 05883",30-44
CUST55031433,Tiffany Santiago,Male,32,"Programmer, multimedia",Divorced,"Elizabethmouth, Iowa, 85587",30-44
CUST69376442,Denise Zimmerman,Female,52,Chiropodist,Widowed,"Tracystad, Ohio, 77654",45-59
CUST44342472,Claudia Tran,Male,77,Brewing technologist,Divorced,"South Daniel, Pennsylvania, 85920",60+
CUST37424132,Samuel Baldwin,Male,30,Psychiatrist,Widowed,"South Jose, Washington, 70776",30-44
CUST71619691,Rick Stevenson,Female,59,Geochemist,Divorced,"Mccannfurt, North Carolina, 07220",45-59
CUST37063181,Scott Fitzgerald,Male,28,Music tutor,Divorced,"Port Jennifer, Ohio, 75111",18-29
CUST81304670,Andrew Jensen,Male,37,"Scientist, clinical (histocompatibility and immunogenetics)",Single,"Clarkborough, Montana, 11999",30-44
CUST86005273,James Hunter,Female,40,"Psychologist, prison and probation services",Widowed,"North James, Kansas, 12970",30-44
CUST77664811,Jennifer Clay,Other,28,Sports therapist,Married,"New James, New York, 12409",18-29
CUST68764983,Scott Palmer,Female,56,Trade mark attorney,Widowed,"New Barbara, South Dakota, 81899",45-59
CUST81122174,James Davidson,Female,46,Garment/textile technologist,Single,"Bowmantown, Minnesota, 45769",45-59
CUST31634398,Dr. Michaela Johnson,Other,52,"Engineer, civil (consulting)",Divorced,"Lewisborough, Alabama, 19289",45-59
CUST06925714,John Munoz,Male,24,Horticultural consultant,Widowed,"Murphyport, Texas, 12124",18-29
CUST55656837,Samantha Wood,Male,60,Wellsite geologist,Widowed,"East Michellechester, Kansas, 02837",60+
CUST17894108,Mr. Ryan Wood,Male,32,Dancer,Single,"New Marcland, Mississippi, 25616",30-44
CUST33100217,Edward Terry,Female,85,Multimedia specialist,Divorced,"Johnsonmouth, California, 38222",60+
CUST82752040,Brittney Lopez,Male,43,Town planner,Single,"Bellshire, Georgia, 75555",30-44
CUST51977874,Patrick Wilson,Other,70,"Designer, industrial/product",Widowed,"South Sabrina, Ohio, 56051",60+
CUST32845434,Sara Evans,Female,19,"Psychotherapist, dance movement",Married,"Lake Michaelville, Connecticut, 65286",18-29
CUST87747896,Andrew Valencia,Male,79,Theme park manager,Married,"South Lorraineshire, Kentucky, 92607",60+
CUST91918281,Jamie Young,Male,80,Community development worker,Single,"South Debra, South Dakota, 32376",60+
CUST42919579,Charles Burke,Other,30,Cytogeneticist,Married,"Port Kathryn, Pennsylvania, 81846",30-44
CUST12303155,Brian Davis,Other,46,Writer,Widowed,"Rayview, Pennsylvania, 55531",45-59
CUST60497171,Michelle Thomas DVM,Other,52,Barrister's clerk,Divorced,"Marvinchester, Missouri, 03407",45-59
CUST73475730,Miss Christy Davis,Female,73,Cytogeneticist,Married,"Port Alexandra, New Hampshire, 42401",60+
CUST89534428,Alexandra King,Male,62,Technical sales engineer,Divorced,"Lake Martin, Oregon, 86455",60+
CUST10247611,Jasmine Gonzalez,Other,61,Chief of Staff,Widowed,"Banksview, Kansas, 85341",60+
CUST86782240,Reginald Miller,Female,32,Dance movement psychotherapist,Married,"Johnsonmouth, Arkansas, 83278",30-44
CUST83218031,Dominique Howell,Male,56,Photographer,Married,"Carrshire, West Virginia, 68338",45-59
CUST98147889,Ryan Adams,Other,35,Musician,Widowed,"Jamesfort, Kentucky, 68053",30-44
CUST83659102,Lee Adams,Male,79,Drilling engineer,Married,"East Matthewville, Texas, 04590",60+
CUST08332979,Frank Le,Female,75,"Engineer, automotive",Widowed,"Robertberg, Tennessee, 16744",60+
CUST92770879,Philip Barr,Female,45,Private music teacher,Divorced,"Lake Mary, Nevada, 57695",45-59
CUST21728933,Kevin Downs,Female,50,"Surveyor, insurance",Married,"Andersontown, North Dakota, 92355",45-59
CUST80988940,John Long,Other,49,Chief Operating Officer,Single,"Brownport, Rhode Island, 22838",45-59
CUST27977781,Joseph Grant,Other,24,Leisure centre manager,Widowed,"East Aaronmouth, Wisconsin, 44768",18-29
CUST72006517,Craig Brooks,Male,84,"Teacher, music",Divorced,"Greenburgh, New Hampshire, 52972",60+
CUST59035786,Aaron Rivera,Other,57,"Engineer, maintenance (IT)",Married,"Amyhaven, Wyoming, 39984",45-59
CUST50409831,Ashley Jensen,Other,37,"Biochemist, clinical",Divorced,"Port Daniel, Hawaii, 58771",30-44
CUST00694485,John Strong,Female,18,Diplomatic Services operational officer,Married,"Bushshire, Alaska, 73995",18-29
CUST64076713,Tyler Garcia,Male,46,Charity fundraiser,Single,"Clarkfurt, Iowa, 61202",45-59
CUST00428034,Kathy Hood,Male,83,"Embryologist, clinical",Divorced,"Bowmantown, Pennsylvania, 55672",60+
CUST56456814,Lindsey Campbell,Male,43,Scientific laboratory technician,Married,"Thomasmouth, West Virginia, 94588",30-44
CUST01733154,Haley Rowe,Male,66,Electronics engineer,Single,"South Marcus, Alaska, 49300",60+
CUST79847743,Richard Warner,Other,74,Firefighter,Divorced,"North Stephenhaven, Idaho, 26418",60+
CUST96523275,Tiffany Guzman,Male,39,Structural engineer,Divorced,"North Travis, New Jersey, 58285",30-44
CUST01665752,Craig Harris,Female,35,Recycling officer,Single,"Lake Christopher, North Dakota, 91397",30-44
CUST57624902,Kristen Austin,Female,42,"Engineer, maintenance (IT)",Divorced,"South Andrewfort, Virginia, 97979",30-44
CUST66232963,Thomas Gonzalez,Male,61,Hotel manager,Married,"Colehaven, Vermont, 37666",60+
CUST28135219,Andrew Reed,Female,21,Passenger transport manager,Single,"Harringtonbury, Maine, 64032",18-29
CUST56275781,Kristen Burton,Female,63,Homeopath,Married,"Moorechester, Montana, 94106",60+
CUST11777182,Stephanie Saunders,Other,48,Theatre director,Single,"Terrystad, Maryland, 55386",45-59
CUST41499971,Laurie Barton,Other,62,Logistics and distribution manager,Married,"South Scottmouth, Maryland, 09128",60+
CUST07448310,Wanda Hall,Other,26,Aeronautical engineer,Widowed,"Ericfort, California, 13554",18-29
CUST50132199,Larry Perez,Female,21,Editorial assistant,Single,"Lake Abigailchester, Utah, 57059",18-29
CUST47527169,James Collins,Other,36,Ship broker,Divorced,"East Timothyville, Texas, 15799",30-44
CUST35415891,Nicholas Gross,Other,20,Industrial/product designer,Divorced,"Petershire, Louisiana, 43993",18-29
CUST15627891,Andrea Hubbard,Other,79,Hospital doctor,Widowed,"South Cynthia, Oklahoma, 27482",60+
CUST28009272,Barry Williams,Other,61,"Chemist, analytical",Divorced,"Adrianport, Arkansas, 00654",60+
CUST77984164,Andrew Golden,Other,53,"Doctor, general practice",Divorced,"Banksshire, Florida, 03151",45-59
CUST20768799,Kristina Flynn,Other,66,Camera operator,Married,"New Kimberlyville, Illinois, 13622",60+
CUST09537081,Jessica Wilson,Male,73,Product designer,Married,"New Curtis, Mississippi, 96166",60+
CUST01659739,Kayla Miller,Male,46,Risk manager,Widowed,"Lake Natashabury, Connecticut, 96075",45-59
CUST36604631,Jamie Watson,Female,19,Jewellery designer,Married,"Stoutbury, Oregon, 91393",18-29
CUST81990768,Larry Horn,Female,50,Medical sales representative,Divorced,"Sherrihaven, Mississippi, 03248",45-59
CUST53636696,Charles Yang,Male,49,"Engineer, manufacturing systems",Married,"East Darrell, New York, 96793",45-59
CUST79016088,Mr. Vincent Roth,Female,76,Architect,Widowed,"Lake Michael, West Virginia, 42904",60+
CUST37758351,Mark Shaw,Female,55,"Research officer, trade union",Widowed,"Lake John, Illinois, 83704",45-59
CUST57459267,Michael Sanchez,Female,50,Oceanographer,Divorced,"West Kimfurt, Oklahoma, 47282",45-59
CUST41536787,Gary Long,Male,60,"Pharmacist, community",Single,"Kimberlyburgh, Kentucky, 06618",60+
CUST55690345,Debra Miller,Male,81,"Lecturer, higher education",Married,"Smithview, Iowa, 86438",60+
CUST29392769,Tara Valencia DDS,Female,60,Forensic scientist,Single,"Sarahaven, South Dakota, 15365",60+
CUST75662303,Curtis Bradley,Female,62,"Therapist, horticultural",Divorced,"South Justinton, Kentucky, 01181",60+
CUST66721944,Lawrence Rivera,Male,40,Ophthalmologist,Single,"New Amy, Illinois, 04639",30-44
CUST73833398,Nicole Macdonald,Male,82,Professor Emeritus,Divorced,"Watkinsmouth, Minnesota, 48370",60+
CUST32639304,Ricky Barnes,Other,40,Electronics engineer,Divorced,"Boothbury, Washington, 89723",30-44
CUST82201328,Mallory Lester,Male,66,Musician,Widowed,"Lake Mistyborough, South Carolina, 98592",60+
CUST76500092,Peter Martin DDS,Male,77,Museum/gallery curator,Single,"Wilcoxborough, Kentucky, 08780",60+
CUST67521046,Brooke Carroll,Other,54,Illustrator,Single,"North Wendy, Kentucky, 23618",45-59
CUST35227250,Joseph Newman,Female,58,IT sales professional,Single,"Henryville, Kentucky, 79832",45-59
CUST58712853,David Mitchell,Other,48,Translator,Widowed,"South Sharonhaven, North Carolina, 27108",45-59
CUST54413687,Nicholas Juarez,Other,53,Animator,Married,"South Angelaview, Virginia, 03836",45-59
CUST30861958,Michael Price,Male,20,"Social research officer, government",Single,"Andreahaven, New Hampshire, 73361",18-29
CUST79911540,Michele Wells,Female,62,Electrical engineer,Single,"New Michaelport, Nevada, 09241",60+
CUST29373963,Christopher Obrien,Male,70,"Conservation officer, historic buildings",Married,"Stewartmouth, Vermont, 20755",60+
CUST39218118,Tyler King MD,Male,58,"Scientist, water quality",Single,"Port Brady, North Carolina, 35078",45-59
CUST63443332,Joseph Huang,Male,61,Chief Operating Officer,Widowed,"Patriciahaven, Florida, 19559",60+
CUST73383191,Gerald Williams,Other,76,Recruitment consultant,Widowed,"Millerhaven, Arkansas, 18757",60+
CUST65201495,Kristine Hart,Male,24,Catering manager,Widowed,"Michaelberg, New Jersey, 49079",18-29
CUST26486498,Brian Garcia,Female,72,Clinical molecular geneticist,Widowed,"Dianeshire, Mississippi, 24158",60+
CUST90183545,Mary Alvarez,Female,47,Ophthalmologist,Married,"North Robert, Louisiana, 64242",45-59
CUST29474373,Johnathan Bennett,Male,80,"Pilot, airline",Married,"Port Roger, Wyoming, 25676",60+
CUST23869208,Robert Marshall,Other,67,Medical laboratory scientific officer,Married,"Laurenmouth, Michigan, 32750",60+
CUST87681195,William Bush,Other,79,English as a foreign language teacher,Divorced,"Mooreside, Pennsylvania, 79739",60+
CUST88471738,Evan Miller,Female,57,Interpreter,Married,"West Savannah, Texas, 93999",45-59
CUST24392889,Mrs. Erica Murphy MD,Other,41,Accommodation manager,Widowed,"Lake Debra, South Dakota, 24952",30-44
CUST74784564,Justin Alvarez,Female,52,Financial adviser,Married,"Lake Alexandraview, Virginia, 14364",45-59
CUST12138511,Patrick Myers,Female,54,Radio producer,Divorced,"Lake Donald, Delaware, 20318",45-59
CUST12934355,Sandy Lawson,Female,31,Chief Marketing Officer,Single,"Christophershire, Connecticut, 28931",30-44
CUST07678524,Stephanie Bruce,Other,28,Operational researcher,Divorced,"New Shaun, Louisiana, 44766",18-29
CUST85881033,Maria Powell,Male,65,"Editor, film/video",Divorced,"Port Jennifer, Indiana, 84032",60+
CUST59883971,Stephanie Howard,Other,42,"Programmer, applications",Married,"West Zacharyport, New Jersey, 07875",30-44
CUST35180038,Christopher Perez,Other,32,Exercise physiologist,Widowed,"East Ruthmouth, Nevada, 13546",30-44
CUST20971269,Danny Morris,Male,67,"Engineer, communications",Widowed,"New Amy, Texas, 65588",60+
CUST12927258,Leah Walsh,Other,64,Quarry manager,Divorced,"Kimtown, South Carolina, 90203",60+
CUST95420914,Catherine Gonzalez,Male,22,Sports therapist,Single,"West Scottville, Arkansas, 60180",18-29
CUST31292770,Kelsey Salazar,Female,79,Sports coach,Married,"Bergmouth, Rhode Island, 44788",60+
CUST92205452,Gary Snyder,Male,45,"Scientist, product/process development",Single,"Lake Timothyberg, Alabama, 11517",45-59
CUST37149471,Alicia Taylor,Female,38,Clinical molecular geneticist,Married,"West Rebeccaborough, Wyoming, 08720",30-44
CUST84431547,Olivia Dennis,Other,62,Media buyer,Divorced,"Downshaven, South Carolina, 89436",60+
CUST04983233,Dr. Christine Cortez,Male,72,"Therapist, occupational",Single,"New Adrian, New Hampshire, 97219",60+
CUST56770933,Christian Harris,Male,66,Technical sales engineer,Single,"Port Leslie, Louisiana, 39148",60+
CUST47030666,Jodi Mills,Other,19,Recycling officer,Single,"Lisahaven, Maryland, 58653",18-29
CUST87054211,Evelyn Lambert,Male,48,Operations geologist,Married,"Sarahtown, Indiana, 94063",45-59
CUST46225402,Edwin Patterson,Female,76,"Conservation officer, nature",Single,"South James, Hawaii, 82359",60+
CUST28918428,Cheryl Booth,Other,22,Geoscientist,Widowed,"New Melissa, Texas, 64065",18-29
CUST14518344,Timothy Hamilton,Other,71,Educational psychologist,Divorced,"Port Sheilahaven, Arizona, 92645",60+
CUST78208538,Ann Francis,Other,56,Chief Marketing Officer,Married,"East Anna, Tennessee, 47569",45-59
CUST84237988,Brendan Freeman,Female,56,Legal executive,Married,"New Jeffrey, Rhode Island, 75224",45-59
CUST14534482,Dustin Taylor,Female,68,Chief of Staff,Single,"Lake David, Vermont, 35328",60+
CUST54696882,Michael Jackson,Female,68,Legal secretary,Married,"Port Christophertown, Arkansas, 25222",60+
CUST01048832,Stephen Lang,Female,19,Physiotherapist,Single,"West Cameronfort, Maryland, 32615",18-29
CUST09928745,Miguel Cooper,Female,49,"Doctor, general practice",Single,"New Joshuamouth, Alabama, 81813",45-59
CUST26207435,Selena Navarro,Female,77,Tax adviser,Married,"Erinmouth, Vermont, 09362",60+
CUST06030806,Sabrina Nelson,Female,83,Herpetologist,Married,"South Michelemouth, Delaware, 17779",60+
CUST23444868,Elizabeth Evans,Other,30,"Designer, furniture",Married,"Mcbridetown, Rhode Island, 43052",30-44
CUST67753270,Jennifer Johnson,Other,53,"Editor, magazine features",Single,"North Robert, Wisconsin, 67600",45-59
CUST89681403,Sheila Mclean,Female,40,Corporate investment banker,Single,"Underwoodmouth, Florida, 91186",30-44
CUST71179981,Heather Garza,Other,24,Charity fundraiser,Single,"East Danielfort, Virginia, 86261",18-29
CUST25878496,Alyssa Vincent,Female,85,Landscape architect,Divorced,"Michaelview, New Hampshire, 68552",60+
CUST99041791,Tiffany Collins,Female,45,Product designer,Divorced,"Barrbury, Wisconsin, 97082",45-59
CUST76280899,Alexis Weiss,Female,32,Occupational hygienist,Widowed,"Jasonshire, Minnesota, 38988",30-44
CUST40046318,Cassandra Moran,Male,62,"Engineer, communications",Widowed,"West Jillberg, Maryland, 34011",60+
CUST21955381,Lisa Jackson,Other,23,"Optician, dispensing",Married,"Lake Stephanieland, Idaho, 51662",18-29
CUST47515795,Billy Hudson,Female,25,Social worker,Divorced,"East Mariomouth, Oklahoma, 94384",18-29
CUST62113220,Annette Jackson,Female,19,"Designer, jewellery",Married,"Port Susanview, Indiana, 70837",18-29
CUST63277557,Benjamin Banks,Female,45,"Therapist, music",Single,"East Travis, Texas, 26620",45-59
CUST98331725,Laura Braun,Male,80,Chartered loss adjuster,Married,"West Meghan, Alabama, 81797",60+
CUST21120236,Eric Payne,Male,36,Equities trader,Divorced,"Alexanderchester, Minnesota, 09792",30-44
CUST78652368,Douglas Miranda,Female,29,Chiropodist,Widowed,"Annestad, Arizona, 95300",18-29
CUST36016837,Martin Stout,Male,26,Oncologist,Widowed,"South Jesuschester, Oregon, 61452",18-29
CUST84457591,Aaron Vaughn,Male,85,"Programme researcher, broadcasting/film/video",Widowed,"Lake Kimberlyton, Colorado, 17194",60+
